VariationID	Tx_id
1234802	NM_003000.3
1234804	NM_018026.4
1234806	NM_012243.3
1234807	NM_000231.3
1234808	NM_172351.3
1234809	NM_000781.3
1234810	NM_002860.4
1234812	NM_005529.7
1234821	NM_024079.5
1234822	NM_000369.5
1234826	NM_004700.4
1234827	NM_198129.4
1234836	NM_145068.4
1234840	NM_080473.5
1234846	NM_000379.4
1234848	NM_017947.4
1234849	NM_001374623.1
1234850	NM_004562.3
1234851	NM_001896.4
1234852	NM_024757.5
1234853	NM_001079843.3
1234854	NM_014244.5
1234855	NM_001170629.2
1234856	NM_004525.3
1234859	NM_014321.4
1234862	NM_002578.5
1234864	Single allele
1234866	NM_001852.4
1234869	NM_005548.3
1234870	NM_001374736.1
1234871	NM_000151.4
1234872	NM_153676.4
1234873	NM_001244008.2
1234875	NM_004525.3
1234876	NM_152713.5
1234882	NM_003590.5
1234883	NM_001371533.1
1234887	NM_001081.4
1234888	NM_020458.4
1234889	NM_005591.4
1234890	NM_024596.5
1234892	NM_015139.3
1234893	NM_000505.4
1234894	NM_014639.4
1234896	NM_004113.6
1234904	NM_019844.4
1234906	NM_182643.3
1234907	NM_000303.3
1234908	NM_002283.4
1234912	NM_182961.4
1234914	NM_004834.5
1234915	NM_006364.4
1234919	NM_000379.4
1234920	NM_181426.2
1234923	NM_018896.5
1234925	NM_001858.6
1234926	NM_000405.5
1234933	NM_173628.4
1234936	NM_000276.4
1234939	NM_015884.4
1234940	NM_005506.4
1234943	NM_015192.4
1234948	NM_001367549.1
1234949	NM_005751.5
1234950	NM_000341.4
1234952	NM_000412.5
1234953	NM_000392.5
1234954	NM_001206999.2
1234957	NM_001277115.2
1234958	NM_001384125.1
1234962	NM_032119.4
1234963	NM_213599.3
1234964	NM_001352171.3
1234969	NM_003183.6
1234973	NM_001267727.2
1234976	NM_178172.6
1234979	NM_001261826.3
1234983	NM_015346.4
1234987	NM_000447.3
1234988	NM_022132.5
1234994	NM_001177693.2
1234996	NM_014629.4
1234998	NM_007124.3
1234999	NM_000128.4
1235006	NM_004006.3
1235018	NM_001378964.1
1235021	NM_080680.3
1235022	NM_001447.3
1235024	NM_018462.5
1235025	NM_005245.4
1235032	NM_002465.4
1235034	NM_207352.4
1235035	NM_002303.6
1235038	NM_001378964.1
1235039	NM_005652.5
1235041	NM_001344.4
1235044	NM_001256235.1
1235046	NM_000162.5
1235047	NM_002838.5
1235049	NM_006846.4
1235051	NM_005045.4
1235052	NM_002834.5
1235054	NM_001128126.3
1235057	NM_000135.4
1235064	NM_016734.3
1235065	NM_020632.3
1235066	NM_001378615.1
1235067	NM_000135.4
1235071	NM_016343.4
1235072	NM_000078.3
1235074	NM_003038.5
1235075	NM_002332.3
1235077	NM_021628.3
1235078	NM_144508.5
1235080	NM_033641.4
1235081	NM_000433.4
1235092	NM_001010874.5
1235093	NM_016194.4
1235102	NM_015295.3
1235103	NM_005993.5
1235106	NM_017802.4
1235114	NM_020533.3
1235119	NM_004046.6
1235121	NM_002332.3
1235130	NM_014844.5
1235133	NM_002016.2
1235135	NM_032208.3
1235139	NM_018993.4
1235142	NM_000458.4
1235146	NM_005245.4
1235148	NM_001498.4
1235150	NM_001163435.3
1235151	NM_182643.3
1235152	NM_001145026.2
1235161	NM_000405.5
1235164	NM_001102469.2
1235173	NM_003922.4
1235176	NM_012280.4
1235183	NM_006846.4
1235185	NM_022458.4
1235188	NM_001203.3
1235193	NM_001085411.3
1235198	NM_031418.4
1235199	NM_017564.10
1235202	NM_001017420.3
1235207	NM_006446.5
1235208	NM_020117.11
1235210	NM_152305.3
1235214	NM_000393.5
1235218	NM_017752.3
1235220	NM_018249.6
1235223	NM_000553.6
1235224	NM_004431.5
1235225	NM_006846.4
1235226	NM_000553.6
1235229	NM_001384479.1
1235230	NM_018076.5
1235232	NM_000030.3
1235233	NM_014704.4
1235235	NM_016341.4
1235238	NM_001110.4
1235242	NM_024408.4
1235245	NM_001670.3
1235247	NM_001374736.1
1235250	NM_001205293.3
1235251	NM_001023.4
1235252	NM_139057.4
1235253	NM_001206744.2
1235254	NM_016122.3
1235258	NM_001146156.2
1235260	NM_003922.4
1235261	NM_014629.4
1235262	NM_001145809.2
1235264	NM_000130.5
1235266	NM_015102.5
1235276	NM_000135.4
1235285	NM_001377540.1
1235287	NM_007124.3
1235288	NM_001271696.3
1235289	NM_005045.4
1235291	NM_000335.5
1235292	NM_017671.5
1235305	NM_147127.5
1235306	NM_003803.4
1235307	NM_001378183.1
1235311	NM_001042517.2
1235313	NM_012092.4
1235315	NM_000128.4
1235317	NM_018076.5
1235318	NM_001382347.1
1235322	NM_182914.3
1235328	NM_194277.3
1235329	NM_015192.4
1235339	NM_020320.5
1235341	NM_006277.3
1235342	NM_015650.4
1235347	NM_004211.5
1235348	NM_014780.5
1235349	NM_001039803.3
1235358	NM_001205293.3
1235361	NM_004329.3
1235363	NM_004655.4
1235365	NM_007289.4
1235370	NM_017791.3
1235371	NM_006947.4
1235376	NM_207517.3
1235377	NM_198334.3
1235378	NM_198578.4
1235379	NM_003922.4
1235380	NM_001734.5
1235382	NM_016734.3
1235384	NM_003443.3
1235387	NM_002887.4
1235388	NM_001846.4
1235393	NM_000071.3
1235394	NM_018117.12
1235395	NM_018026.4
1235396	NM_001364171.2
1235398	NM_000251.3
1235399	NM_153702.4
1235400	NM_001369268.1
1235401	NM_001017995.3
1235406	NM_005411.5
1235407	NM_001286577.2
1235410	NM_014822.4
1235412	NM_033453.4
1235417	NM_020988.3
1235419	NM_198578.4
1235422	NM_004817.4
1235424	NM_139281.3
1235429	NM_006265.3
1235432	NM_003070.5
1235434	NM_013296.5
1235437	NM_003628.6
1235441	NM_000506.5
1235443	NM_006859.4
1235444	NM_001206927.2
1235448	NM_000733.4
1235449	NM_138694.4
1235451	NM_001201550.3
1235455	NM_001288833.2
1235457	NM_021738.3
1235458	NM_022773.4
1235460	NM_001025616.3
1235461	NM_014994.3
1235463	NM_015139.3
1235467	NM_000780.4
1235470	NM_014362.4
1235473	NM_005591.4
1235476	NM_001497.4
1235480	NM_000285.4
1235481	NM_015295.3
1235482	NM_007118.4
1235486	NM_004834.5
1235490	NM_001734.5
1235494	NM_005465.7
1235496	NM_006796.3
1235502	NM_000043.6
1235503	NM_001330677.2
1235510	NM_001080517.3
1235512	NM_144997.7
1235514	NM_004834.5
1235516	NM_133478.3
1235517	NM_004006.3
1235519	NM_012335.4
1235524	NM_007055.4
1235525	NM_002303.6
1235530	NM_001040142.2
1235531	NM_001846.4
1235534	NM_000260.4
1235535	NM_001083961.2
1235536	NM_130797.4
1235537	NM_133642.5
1235538	NM_015295.3
1235541	NM_001367561.1
1235545	NM_001145809.2
1235547	NM_000424.4
1235551	NM_004237.4
1235554	NM_020964.3
1235555	NM_001369.3
1235561	NM_001457.4
1235571	NM_018365.4
1235572	NM_018192.4
1235573	NM_001040616.3
1235574	NM_205836.3
1235575	NM_033641.4
1235578	NM_001384125.1
1235580	NM_001040142.2
1235581	NM_005763.4
1235582	NM_017433.5
1235583	NM_000145.4
1235584	NM_003361.4
1235586	NM_003664.5
1235589	NM_001197104.2
1235593	NM_052867.4
1235597	NM_001098540.3
1235598	NM_138694.4
1235604	NM_001374736.1
1235610	NM_020533.3
1235613	NM_020964.3
1235616	NM_172107.4
1235618	NM_021110.4
1235619	NM_152268.4
1235620	NM_014629.4
1235622	NM_001750.7
1235624	NM_018060.4
1235626	NM_001267727.2
1235629	NM_001332.4
1235630	NM_000397.4
1235632	NM_001858.6
1235634	NM_003442.6
1235637	NM_001917.5
1235638	NM_000787.4
1235644	NM_147127.5
1235650	NM_001999.4
1235656	NM_003126.4
1235659	NM_207163.3
1235669	NM_000541.5
1235670	NM_005502.4
1235675	NM_020821.3
1235676	NM_000642.3
1235680	NM_147127.5
1235681	NM_153702.4
1235683	NM_000860.6
1235688	NM_012431.3
1235689	NM_001080483.3
1235694	NM_001375567.1
1235695	NM_006231.4
1235697	NM_015631.6
1235698	NM_001160148.2
1235702	NM_006031.6
1235703	NM_006709.5
1235707	NM_001206927.2
1235709	NM_017415.3
1235712	NM_006904.7
1235714	NM_003504.5
1235720	NM_015338.6
1235722	NM_198253.3
1235723	NM_014629.4
1235726	NM_001267550.2
1235727	NM_206933.4
1235734	NM_004006.3
1235736	NM_014855.3
1235737	NM_153614.4
1235738	NM_052845.4
1235739	NM_173560.4
1235742	NM_025099.6
1235747	NM_001369.3
1235748	NM_173543.3
1235751	NM_001080495.3
1235758	NM_183357.3
1235761	NM_000400.4
1235762	NM_182925.5
1235764	NM_000722.4
1235766	NM_001370694.2
1235767	NM_000092.5
1235768	NM_020117.11
1235774	NM_004329.3
1235778	NM_198060.4
1235781	NM_006888.6
1235783	NM_000540.3
1235784	NM_005050.4
1235789	NM_030667.3
1235790	NM_020751.3
1235791	NM_032383.5
1235793	NM_178452.6
1235794	NM_080680.3
1235796	NM_138295.5
1235801	NM_022464.5
1235803	NM_178862.3
1235806	NM_000037.4
1235810	NM_000379.4
1235814	NM_000130.5
1235815	NM_001104631.2
1235818	NM_033026.6
1235819	NM_031955.6
1235822	NM_001374623.1
1235823	NM_005391.5
1235828	NM_001365792.1
1235834	NM_001372044.2
1235840	NM_182894.3
1235841	NM_005677.4
1235842	NM_006180.6
1235843	NM_152305.3
1235844	NM_022552.5
1235845	NM_001378183.1
1235850	NM_001145809.2
1235851	NM_001013703.4
1235852	NM_003919.3
1235856	NM_024989.4
1235863	NM_000238.4
1235865	NM_030787.4
1235867	NM_000141.5
1235868	NM_001886.3
1235869	NM_021957.4
1235872	NM_130797.4
1235873	NM_001374385.1
1235879	NM_001386140.1
1235888	NM_206937.2
1235889	NM_022095.4
1235890	NM_004239.4
1235891	NM_000171.4
1235895	NM_000057.4
1235896	NM_206933.4
1235898	NM_013266.4
1235899	NM_024596.5
1235900	NM_058004.4
1235904	NM_001556.3
1235906	NM_001957.4
1235914	NM_022437.3
1235917	NM_000035.4
1235919	NM_003839.4
1235920	NM_153646.4
1235922	NM_021926.4
1235924	NM_000081.4
1235928	NM_001195248.2
1235929	NM_138295.5
1235930	NM_176824.3
1235934	NM_000789.4
1235935	NM_002299.4
1235937	NM_004211.5
1235944	NM_000083.3
1235949	NM_144991.3
1235950	NM_002547.3
1235952	NM_014629.4
1235954	NM_002979.5
1235955	NM_176787.5
1235957	NM_021942.6
1235964	NM_152305.3
1235966	NM_001261826.3
1235967	NM_003630.3
1235968	NM_001711.6
1235970	NM_001378414.1
1235976	NM_001378183.1
1235977	NM_001371279.1
1235979	NM_003482.4
1235981	NM_001130004.2
1235984	NM_022168.4
1235988	NM_001378609.3
1235990	NM_006031.6
1235992	NM_001292063.2
1235994	NM_014396.4
1235995	NM_000540.3
1235996	NM_182961.4
1235997	NM_017950.4
1235999	NM_001021.6
1236	NM_152419.3
1236002	NM_138694.4
1236003	NM_001378743.1
1236008	NM_004963.4
1236010	NM_004318.4
1236011	NM_002401.5
1236017	NM_001854.4
1236020	NM_024079.5
1236021	NM_014920.5
1236022	NM_000091.5
1236025	Single allele
1236026	NM_001332.4
1236027	NM_014633.5
1236028	NM_001385875.1
1236032	NM_001205293.3
1236037	NM_000260.4
1236038	NM_006904.7
1236045	NM_001084.5
1236047	NM_004006.3
1236048	NM_182914.3
1236050	NM_001942.4
1236051	NM_032208.3
1236052	NM_020166.5
1236054	NM_001942.4
1236055	NM_000204.5
1236056	NM_004329.3
1236059	NM_001374736.1
1236060	NM_001302961.2
1236062	NM_001372.4
1236063	NM_004069.6
1236067	NM_001206999.2
1236070	NM_001292063.2
1236074	NM_031924.8
1236081	NM_000268.4
1236083	NM_002472.3
1236085	NM_015690.5
1236087	NM_020919.4
1236088	NM_003126.4
1236092	NM_020401.4
1236098	NM_020751.3
1236101	NM_003024.3
1236105	NM_018117.12
1236106	NM_172362.3
1236112	NM_001288833.2
1236118	NM_003183.6
1236120	NM_002778.4
1236122	NM_000135.4
1236125	NM_206933.4
1236131	NM_018462.5
1236132	NM_020117.11
1236136	NM_000516.7
1236138	NM_005373.3
1236139	NM_145045.5
1236141	NM_001206927.2
1236146	NM_001458.5
1236147	NM_006096.4
1236148	NM_024757.5
1236149	NM_017672.6
1236150	NM_020401.4
1236151	NM_001378609.3
1236152	NM_053054.4
1236154	NM_003036.4
1236155	NM_000494.4
1236157	NM_001384125.1
1236158	NM_020366.4
1236159	NM_006279.5
1236182	NM_006129.5
1236215	NM_001278116.2
1236217	NM_001286577.2
1236221	NM_001365999.1
1236225	NM_020859.4
1236228	NM_001303.4
1236231	NM_003722.5
1236234	NM_033380.3
1236236	NM_006265.3
1236241	NM_016004.5
1236253	NM_014714.4
1236255	NM_001194998.2
1236258	NM_000037.4
1236259	NM_030780.5
1236262	NM_001286577.2
1236265	NM_001160372.4
1236277	NM_000482.4
1236278	NM_000431.4
1236280	NM_000236.3
1236289	NM_006218.4
1236290	NM_025009.5
1236295	NM_001352754.2
1236296	NM_015426.5
1236298	NM_022132.5
1236301	NM_000208.4
1236302	NM_006459.4
1236303	NM_001370.2
1236313	NM_001378743.1
1236315	NM_000443.4
1236320	NM_005529.7
1236326	NM_212482.4
1236328	NM_000216.4
1236332	NM_138295.5
1236335	NM_058004.4
1236338	NM_005235.3
1236344	NM_003119.4
1236347	NM_013264.5
1236349	NM_024854.5
1236352	NM_000428.3
1236354	NM_058004.4
1236359	NM_016008.4
1236360	NM_000070.3
1236363	NM_013264.5
1236371	NM_007186.6
1236373	NM_001061.7
1236377	NM_014694.4
1236378	NM_000168.6
1236379	NM_006446.5
1236380	NM_003334.4
1236382	NM_024120.5
1236383	NM_001144757.3
1236386	NM_001330691.3
1236388	NM_001369268.1
1236389	NM_001291303.3
1236390	NM_004304.5
1236391	NM_005708.5
1236399	NM_015158.5
1236408	NM_017868.4
1236410	NM_033100.4
1236411	NM_030787.4
1236423	NM_014612.5
1236425	NM_022336.4
1236429	NM_007055.4
1236430	NM_001130987.2
1236433	NM_012301.4
1236436	NM_013335.4
1236439	NM_175607.3
1236442	NM_001845.6
1236447	NM_014489.4
1236448	NM_002764.4
1236455	NM_003906.5
1236456	NM_016616.5
1236457	NM_020971.3
1236460	NM_004370.6
1236463	NM_000260.4
1236464	NM_003070.5
1236466	NM_001080467.3
1236469	NM_001288705.3
1236470	NM_012096.3
1236471	NM_000261.2
1236472	NM_003054.6
1236475	NM_004181.5
1236477	NM_019851.3
1236480	NM_000546.6
1236483	NM_001376256.1
1236487	NM_001098484.3
1236495	NM_130837.3
1236497	NM_021110.4
1236498	NM_022463.5
1236505	NM_003039.3
1236507	NM_000455.5
1236508	NM_021738.3
1236511	NM_000334.4
1236512	NM_198935.3
1236516	NM_001372.4
1236517	NM_007325.5
1236518	NM_001001331.4
1236520	NM_006070.6
1236522	NM_005356.5
1236523	NM_000285.4
1236524	NM_001696.4
1236525	NM_080473.5
1236528	NM_017415.3
1236529	NM_012431.3
1236530	NM_015192.4
1236537	NM_031885.5
1236538	NM_001329943.3
1236540	NM_001377.3
1236542	NM_001845.6
1236543	NM_001370.2
1236549	NM_012295.4
1236550	NM_000824.5
1236554	NM_015488.5
1236556	NM_147127.5
1236562	NM_203395.3
1236564	NM_001318510.2
1236567	NM_024867.4
1236572	NM_001394062.1
1236575	NM_017802.4
1236576	NM_004527.4
1236577	NM_001276277.3
1236578	NM_000274.4
1236580	NM_000352.6
1236581	NM_018319.4
1236583	NM_001113378.2
1236585	NM_153756.3
1236586	NM_001329943.3
1236591	NM_152713.5
1236593	NM_001845.6
1236596	NM_001277115.2
1236598	NM_004035.7
1236600	NM_003718.5
1236603	NM_212482.4
1236608	NM_004237.4
1236609	NM_004827.3
1236612	NM_015295.3
1236615	NM_005886.3
1236616	NM_004100.5
1236617	NM_005506.4
1236618	NM_017662.5
1236620	NM_015512.5
1236622	NM_001370298.3
1236623	NM_052961.4
1236625	NM_002067.5
1236630	NM_017636.4
1236631	NM_016653.3
1236637	NM_000194.3
1236638	NM_001243133.2
1236641	NM_006565.4
1236642	NM_000170.3
1236646	NM_015160.3
1236649	NM_000860.6
1236650	NM_018668.5
1236651	NM_021044.4
1236654	NM_213595.4
1236655	NM_017415.3
1236661	NM_000329.3
1236667	NM_001080495.3
1236671	NM_005886.3
1236672	NM_002465.4
1236674	NM_001123385.2
1236677	NM_018429.3
1236678	NM_002454.3
1236684	NM_001017995.3
1236700	NM_001793.6
1236701	NM_030667.3
1236702	NM_001127671.2
1236703	NM_032043.3
1236704	NM_001367943.1
1236706	NM_015294.6
1236708	NM_182920.2
1236713	NM_001046.3
1236714	NM_025114.4
1236715	NM_001385875.1
1236717	NM_000123.4
1236722	NM_000071.3
1236728	NM_001148.6
1236730	NM_198252.3
1236732	NM_001110.4
1236733	NM_001281740.3
1236736	NM_015602.4
1236740	NM_000208.4
1236743	NM_001394062.1
1236745	NM_015909.4
1236748	NM_000419.5
1236749	NM_001127178.3
1236751	NM_000140.5
1236753	NM_001941.5
1236757	NM_019851.3
1236758	NM_000746.6
1236760	NM_006922.4
1236762	NM_022369.4
1236767	NM_001379200.1
1236769	NM_001271938.2
1236770	NM_001148.6
1236773	NM_005199.5
1236778	NM_194292.3
1236779	NM_001206927.2
1236781	NM_003647.3
1236789	NM_017755.6
1236791	NM_002661.5
1236795	NM_001376013.1
1236798	NM_001040694.2
1236799	NM_000123.4
1236802	NM_021913.5
1236804	NM_001465.6
1236810	NM_003884.5
1236818	NM_004525.3
1236821	NM_001382347.1
1236823	NM_001378964.1
1236824	NM_018026.4
1236826	NM_001242896.3
1236828	NM_003972.3
1236834	NM_001853.4
1236839	NM_001080449.3
1236844	NM_004082.5
1236845	NM_000787.4
1236846	NM_002427.4
1236847	NM_002764.4
1236848	NM_000277.3
1236850	NM_001243288.2
1236857	NM_017950.4
1236861	NM_020458.4
1236862	NM_001365999.1
1236863	NM_002225.5
1236865	NM_031889.3
1236866	NM_004006.3
1236867	NM_004132.5
1236874	NM_173582.6
1236876	NM_001379081.2
1236883	NM_138959.3
1236889	NM_002666.5
1236891	NM_000081.4
1236896	NM_001046.3
1236897	NM_033641.4
1236898	NM_002113.3
1236900	NM_000355.4
1236903	NM_004523.4
1236904	NM_017534.6
1236916	NM_201596.3
1236918	NM_001999.4
1236921	NM_001127392.3
1236924	NM_176787.5
1236925	NM_001145809.2
1236930	NM_001286445.3
1236931	NM_000431.4
1236933	NM_004006.3
1236934	NM_213618.2
1236937	NM_004813.4
1236944	NM_016335.6
1236950	NM_001367549.1
1236954	NM_004836.7
1236956	NM_001136018.4
1236957	NM_213622.4
1236958	NM_000702.4
1236965	NM_000426.4
1236967	NM_002203.4
1236968	NM_018429.3
1236969	NM_001124758.3
1236970	NM_018006.5
1236973	NM_001846.4
1236974	NM_000127.3
1236977	NM_001193315.2
1236979	NM_182925.5
1236981	NM_002887.4
1236985	NM_001122752.2
1236990	NM_015584.5
1236991	NM_001793.6
1236993	NM_000782.5
1236994	NM_000441.2
1236995	NM_000235.4
1236997	NM_001369.3
1236998	NM_016306.6
1236999	NM_000901.5
1237002	NM_000043.6
1237005	NM_003884.5
1237006	NM_001145026.2
1237010	NM_001351132.2
1237013	NM_207517.3
1237022	NM_000083.3
1237023	NM_018026.4
1237024	NM_000497.4
1237025	NM_000135.4
1237032	NM_001018004.2
1237037	NM_005993.5
1237042	NM_001555.5
1237044	NM_004431.5
1237048	NM_017563.5
1237049	NM_012188.5
1237051	NM_000298.6
1237055	NM_177924.5
1237056	NM_052845.4
1237060	NM_000834.5
1237061	NM_007217.4
1237062	NM_020461.4
1237063	NM_004562.3
1237064	NM_001378452.1
1237068	NM_001375567.1
1237070	NM_005560.6
1237073	NM_133459.4
1237074	NM_033305.3
1237075	NM_001128148.3
1237076	NM_001206927.2
1237079	NM_022098.4
1237082	NM_001040142.2
1237084	NM_000546.6
1237085	NM_001261826.3
1237086	NM_004444.5
1237088	NM_178172.6
1237089	NM_015650.4
1237090	NM_022124.6
1237092	NM_001321142.2
1237097	NM_017429.3
1237098	NM_001267550.2
1237102	NM_001347995.2
1237105	NM_000091.5
1237108	NM_001742.4
1237109	NM_001257180.2
1237110	NM_000436.4
1237111	NM_006701.5
1237112	NM_014956.5
1237113	NM_000020.3
1237114	NM_000212.3
1237115	NM_020297.4
1237116	NM_015073.3
1237118	NM_173628.4
1237127	NM_012293.3
1237134	NM_145068.4
1237136	NM_021098.3
1237138	NM_019844.4
1237139	NM_002250.3
1237146	NM_001103.4
1237148	NM_002439.5
1237150	NM_000541.5
1237156	NM_000305.3
1237159	NM_002293.4
1237161	NM_000238.4
1237162	NM_000379.4
1237163	NM_032588.4
1237164	NM_212482.4
1237169	NM_001963.6
1237172	NM_145861.4
1237174	NM_139281.3
1237175	NM_001374385.1
1237178	NM_005210.4
1237180	NM_198334.3
1237181	NM_015166.4
1237185	NM_006420.3
1237187	NM_001281740.3
1237188	NM_033448.3
1237189	NM_002661.5
1237199	NM_014875.3
1237202	NM_130797.4
1237205	NM_031407.7
1237208	NM_207361.6
1237214	NM_000398.7
1237216	NM_003118.4
1237222	NM_000092.5
1237223	NM_002508.3
1237225	NM_003638.3
1237227	NM_002095.6
1237234	NM_003640.5
1237241	NM_138694.4
1237247	NM_139281.3
1237249	NM_001020658.2
1237250	NM_001142800.2
1237253	NM_057175.5
1237260	NM_000277.3
1237262	NM_020919.4
1237264	NM_015087.5
1237269	NM_016203.4
1237275	NM_015100.4
1237276	NM_016203.4
1237278	NM_001369268.1
1237280	NM_032608.7
1237281	NM_001017420.3
1237285	NM_000260.4
1237295	NM_001144967.3
1237296	NM_194454.3
1237297	NM_005245.4
1237302	NM_012414.4
1237304	NM_002473.6
1237305	NM_020547.3
1237307	NM_001374736.1
1237310	NM_016734.3
1237312	NM_000426.4
1237313	NM_001374736.1
1237314	NM_007055.4
1237318	NM_017947.4
1237319	NM_000135.4
1237320	NM_004715.5
1237322	NM_020800.3
1237324	NM_001102469.2
1237327	NM_007363.5
1237328	NM_001281740.3
1237338	NM_012096.3
1237340	NM_004698.4
1237341	NM_194248.3
1237342	NM_001205019.2
1237343	NM_001846.4
1237348	NM_030753.5
1237349	NM_206933.4
1237352	NM_017671.5
1237353	NM_000031.6
1237358	NM_052961.4
1237361	NM_003620.4
1237362	NM_001742.4
1237363	NM_001846.4
1237364	NM_001378687.1
1237365	NM_198994.3
1237367	NM_003072.5
1237368	NM_001367561.1
1237370	NM_019844.4
1237371	NM_024666.5
1237375	NM_000484.4
1237377	NM_000355.4
1237380	NM_181776.3
1237382	NM_004132.5
1237383	NM_058229.4
1237389	NM_000277.3
1237390	NM_005422.4
1237391	NM_000304.4
1237393	NM_000093.5
1237394	NM_032228.6
1237404	NM_173628.4
1237406	NM_018036.7
1237410	NM_021978.4
1237413	NM_005529.7
1237415	NM_001127898.4
1237418	NM_001363711.2
1237421	NM_001042750.2
1237423	NM_176787.5
1237425	NM_005458.8
1237426	NM_000231.3
1237428	NM_000289.6
1237429	NM_001382347.1
1237434	NM_000152.5
1237436	NM_012293.3
1237437	NM_001145809.2
1237443	NM_201384.3
1237446	NM_000096.4
1237451	NM_007118.4
1237453	NM_001384125.1
1237456	NM_000238.4
1237457	NM_001365951.3
1237463	NM_001042545.2
1237470	NM_003896.4
1237472	NM_001242896.3
1237474	NM_001166108.2
1237475	NM_001497.4
1237483	NM_003024.3
1237487	NM_000238.4
1237489	NM_001372044.2
1237491	NM_203446.3
1237492	NM_000817.3
1237495	NM_002335.4
1237497	NM_001277313.2
1237498	NM_014822.4
1237499	NM_000138.5
1237504	NM_006218.4
1237505	NM_016556.4
1237510	NM_014384.3
1237513	NM_002454.3
1237514	NM_001199563.2
1237516	NM_015294.6
1237518	NM_001364905.1
1237527	NM_015974.3
1237531	NM_001044.5
1237533	NM_001127222.2
1237536	NM_004369.4
1237537	NM_021942.6
1237538	NM_003742.4
1237542	NM_002283.4
1237544	NM_000321.3
1237546	NM_016306.6
1237547	NM_001292063.2
1237558	NM_198428.3
1237559	NM_016616.5
1237563	NM_004974.4
1237564	NM_030780.5
1237565	NM_000301.5
1237569	NM_003002.4
1237576	NM_001982.4
1237578	NM_015295.3
1237580	NM_001160372.4
1237582	NM_001367549.1
1237588	NM_004035.7
1237598	NM_203447.4
1237600	NM_013314.4
1237607	Single allele
1237609	NM_000019.4
1237616	NM_176787.5
1237618	NM_205836.3
1237619	NM_000444.6
1237621	NM_145068.4
1237630	NM_001957.4
1237631	NM_024854.5
1237634	NM_006953.4
1237635	NM_000064.4
1237640	NM_139281.3
1237644	NM_000548.5
1237647	NM_006364.4
1237648	NM_020366.4
1237650	NM_001098484.3
1237657	NM_020975.6
1237658	NM_022489.4
1237659	NM_005245.4
1237661	NM_001330078.2
1237663	NM_002771.4
1237665	NM_015046.7
1237666	NM_004974.4
1237667	NM_000238.4
1237668	NM_004525.3
1237670	NM_001204424.2
1237674	NM_006214.4
1237677	NM_001372.4
1237678	NM_000092.5
1237682	NM_002024.6
1237684	NM_021978.4
1237685	NM_004530.6
1237686	NM_000135.4
1237688	NM_003640.5
1237693	NM_001160148.2
1237695	NM_003307.4
